vd<,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,pH y FOS/TAC del biodigestor 050,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
Fecha,Hora,Responsable,pH,FOS,TAC,FOS/TAC,V1,,V2,,Fecha,Responsable,pH,FOS,TAC,FOS/TAC,V1,,V2,Hora,,,,,,,,,ST,SV,Cenizas,pH,Conductividad,FOS,TAC,FOS/TAC,protocolo
2023-11-22 00:00:00,06:10am,Cristián,8.02,1418.9999999999975,8750,0.16217142857142827,35,1.7999999999999972,36.8,,,,,-75,0,,,0.0,,06:06am,,,,,,,,,,,,,,,,,
2023-11-23 00:00:00,06:05am,Cristián,7.98,1668.0000000000011,10250,0.1627317073170733,41,2.1000000000000014,43.1,,2023-11-22 00:00:00,Cristián,8.04,1833.9999999999977,10000,0.18339999999999979,40,2.299999999999997,42.3,,,,,,,,,,,,,,,,,,
2023-11-23 00:00:00,06:05am,Cristián,7.99,1833.9999999999977,10175,0.18024570024570002,40.7,2.299999999999997,43,,,,,-75,0,,,0.0,,06:06am,,,,,,,,,,,,,,,,,
2023-11-24 00:00:00,06:10am,Cristián,8.01,1501.9999999999989,10300,0.1458252427184465,41.2,1.8999999999999986,43.1,,2023-11-23 00:00:00,Cristián,7.99,1418.9999999999975,9175,0.15465940054495886,36.7,1.7999999999999972,38.5,,,,,,,,,,,,,,,,,,
2023-11-24 00:00:00,06:10am,Cristián,8.02,1668.0000000000011,10375,0.16077108433734952,41.5,2.1000000000000014,43.6,,,,,-75,0,,,0.0,,06:06am,,,,,,,,,,,,,,,,,
2023-11-25 00:00:00,06:10am,Cristián,7.99,1668.0000000000011,9750,0.17107692307692318,39,2.1000000000000014,41.1,,2023-11-24 00:00:00,Cristián,8,1667.9999999999952,9675,0.1724031007751933,38.7,2.0999999999999943,40.8,,,,,,,,,,,,,,,,,,
2023-11-25 00:00:00,06:10am,Cristián,8,1585,9725,0.16298200514138816,38.9,2.0,40.9,,,,,-75,0,,,0.0,,06:06am,,,,,,,,,,,,,,,,,
2023-11-26 00:00:00,06:10am,Cristián,7.99,1502.0000000000048,9200,0.1632608695652179,36.8,1.9000000000000057,38.7,,2023-11-25 00:00:00,Cristián,7.99,1418.9999999999975,9625,0.14742857142857116,38.5,1.7999999999999972,40.3,,,,,,,,,,,,,,,,,,
2023-11-26 00:00:00,06:10am,Cristián,8.01,1585,9275,0.17088948787061994,37.1,2.0,39.1,,,,,-75,0,,,0.0,,06:06am,,,,,,,,,,,,,,,,,
2023-11-27 00:00:00,4:45am,jason,8,1418.9999999999975,8300,0.17096385542168643,33.2,1.7999999999999972,35,,2023-11-26 00:00:00,Cristián,7.89,1501.9999999999989,10250,0.14653658536585354,41,1.8999999999999986,42.9,,,,,,,,,,,,,,,,,,
2023-11-27 00:00:00,4:45am,jason,8.03,1585,8250,0.1921212121212121,33,2.0,35,,,,,-75,0,,,0.0,,5:00am,,,,,,,,,,,,,,,,,
2023-11-28 00:00:00,6:00am,jason,8.03,1501.9999999999989,8275,0.18151057401812676,33.1,1.8999999999999986,35,,2023-11-27 00:00:00,jason,8,1170,8500,0.1376470588235294,34,1.5,35.5,,,,,,,,,,,,,,,,,,
2023-11-28 00:00:00,6:00am,jason,8.06,1086.9999999999989,7150,0.15202797202797186,28.6,1.3999999999999986,30,,,,,-75,0,,,0.0,,5:00am,,,,,,,,,,,,,,,,,
2023-11-29 00:00:00,6:20am,jason,8,1501.9999999999989,9025,0.1664265927977838,36.1,1.8999999999999986,38,,2023-11-27 00:00:00,jason,8.02,1253.0000000000011,8000,0.15662500000000015,32,1.6000000000000014,33.6,,,,,,,,,,,,,,,,,,
2023-11-29 00:00:00,6:20am,jason,8.1,838.0000000000011,7750,0.10812903225806467,31,1.1000000000000014,32.1,,,,,-75,0,,,0.0,,6:30am,,,,,,,,,,,,,,,,,
2023-11-30 00:00:00,6:00am,jason,8.1,1170,8000,0.14625,32,1.5,33.5,,2023-11-28 00:00:00,jason,8.11,838.0000000000011,7475,0.1121070234113714,29.9,1.1000000000000014,31,,,,,,,,,,,,,,,,,,
2023-11-30 00:00:00,6:00am,jason,8.4,1170,7625,0.15344262295081967,30.5,1.5,32,,,,,-75,0,,,0.0,,6:40am,,,,,,,,,,,,,,,,,
2023-12-01 00:00:00,5:20am,jason,8,921.0000000000024,8074.999999999999,0.11405572755417988,32.3,1.2000000000000028,33.5,,2023-11-29 00:00:00,jason,8.4,1086.9999999999989,7900,0.1375949367088606,31.6,1.3999999999999986,33,,,,,,,,,,,,,,,,,,
2023-12-01 00:00:00,5:20am,jason,8.02,838.0000000000011,7750,0.10812903225806467,31,1.1000000000000014,32.1,,,,,-75,0,,,0.0,,6:15am,,,,,,,,,,,,,,,,,
2023-12-02 00:00:00,6:00am,jason,8.03,1170,9125,0.12821917808219177,36.5,1.5,38,,2023-11-30 00:00:00,jason,8.6,1086.9999999999989,8150,0.13337423312883423,32.6,1.3999999999999986,34,,,,,,,,,,,,,,,,,,
2023-12-02 00:00:00,6:00am,jason,8.5,755,7500,0.10066666666666667,30,1.0,31,,,,,-75,0,,,0.0,,5:45am,,,,,,,,,,,,,,,,,
2023-12-03 00:00:00,05:40am,Agustín,7.98,920.9999999999993,7525,0.122392026578073,30.1,1.1999999999999993,31.3,,2023-12-01 00:00:00,jason,8.04,755,7750,0.09741935483870967,31,1.0,32,,,,,,,,,,,,,,,,,,
2023-12-03 00:00:00,05:40am,Agustín,8.02,1004.0000000000035,8074.999999999999,0.12433436532507786,32.3,1.3000000000000043,33.6,,,,,-75,0,,,0.0,,6:23am,,,,,,,,,,,,,,,,,
2023-12-04 00:00:00,05:42am,Agustín,7.98,837.9999999999982,7025,0.11928825622775775,28.1,1.0999999999999979,29.2,,2023-12-02 00:00:00,jason,8.6,1170,7125,0.16421052631578947,28.5,1.5,30,,,,,,,,,,,,,,,,,,
2023-12-04 00:00:00,05:42am,Agustín,8.02,838.0000000000011,6250,0.13408000000000017,25,1.1000000000000014,26.1,,,,,-75,0,,,0.0,,06:02am,,,,,,,,,,,,,,,,,
2023-12-05 00:00:00,05:32am,Agustín,7.95,1170,7900,0.14810126582278482,31.6,1.5,33.1,,2023-12-03 00:00:00,Agustín,8.07,1419.0000000000005,7075,0.20056537102473504,28.3,1.8000000000000007,30.1,,,,,,,,,,,,,,,,,,
2023-12-05 00:00:00,05:32am,Agustín,8.01,1170,9100,0.12857142857142856,36.4,1.5,37.9,,,,,-75,0,,,0.0,,6:01am,,,,,,,,,,,,,,,,,
2023-12-06 00:00:00,05:51am,Agustín,7.92,1170,8350,0.14011976047904193,33.4,1.5,34.9,,2023-12-04 00:00:00,Agustín,8.06,921.0000000000024,7225,0.1274740484429069,28.9,1.2000000000000028,30.1,,,,,,,,,,,,,,,,,,
2023-12-06 00:00:00,05:51am,Agustín,7.94,1170,7400,0.1581081081081081,29.6,1.5,31.1,,,,,-75,0,,,0.0,,05:55am,,,,,,,,,,,,,,,,,
2023-12-07 00:00:00,05:26am,Agustín,7.93,1170,7775,0.1504823151125402,31.1,1.5,32.6,,2023-12-05 00:00:00,Agustín,7.98,1668.0000000000011,9150,0.18229508196721325,36.6,2.1000000000000014,38.7,,,,,,,,,,,,,,,,,,
2023-12-07 00:00:00,05:26am,Agustín,7.95,1170,8700,0.13448275862068965,34.8,1.5,36.3,,,,,-75,0,,,0.0,,06:11am,,,,,,,,,,,,,,,,,
2023-12-08 00:00:00,05:45am,Agustín,7.95,1419.0000000000036,8200,0.1730487804878053,32.8,1.8000000000000043,34.6,,2023-12-06 00:00:00,Agustín,7.98,1336.0000000000023,8325,0.16048048048048075,33.3,1.7000000000000028,35,,,,,,,,,,,,,,,,,,
2023-12-08 00:00:00,05:45am,Agustín,8.01,838.0000000000011,7475,0.1121070234113714,29.9,1.1000000000000014,31,,,,,-75,0,,,0.0,,05:45am,,,,,,,,,,,,,,,,,
2023-12-09 00:00:00,05:10am,Leonardo,7.82,1501.9999999999989,8500,0.17670588235294105,34,1.8999999999999986,35.9,,2023-12-07 00:00:00,Agustín,8,1170,8975,0.13036211699164346,35.9,1.5,37.4,,,,,,,,,,,,,,,,,,
2023-12-09 00:00:00,05:10am,Leonardo,7.8,1585,8250,0.1921212121212121,33,2.0,35,,,,,-75,0,,,0.0,,06:05am,,,,,,,,,,,,,,,,,
2023-12-10 00:00:00,05:10am,Leonardo,7.78,1086.9999999999989,7750,0.14025806451612888,31,1.3999999999999986,32.4,,2023-12-08 00:00:00,Agustín,8.03,1170,9025,0.1296398891966759,36.1,1.5,37.6,,,,,,,,,,,,,,,,,,
2023-12-10 00:00:00,05:10am,Leonardo,7.8,1170,7875,0.14857142857142858,31.5,1.5,33,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2023-12-11 00:00:00,05:10am,Leonardo,7.88,1004.0000000000007,7450,0.13476510067114103,29.8,1.3000000000000007,31.1,,2023-12-09 00:00:00,Leonardo,7.78,1170,7750,0.15096774193548387,31,1.5,32.5,,,,,,,,,,,,,,,,,,
2023-12-11 00:00:00,05:10am,Leonardo,7.86,1086.9999999999989,7500,0.1449333333333332,30,1.3999999999999986,31.4,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2023-12-12 00:00:00,6:00am,Leonardo,7.81,1169.999999999997,7825,0.14952076677316256,31.3,1.4999999999999964,32.8,,2023-12-10 00:00:00,Leonardo,7.81,1170,8150,0.14355828220858896,32.6,1.5,34.1,,,,,,,,,,,,,,,,,,
2023-12-12 00:00:00,6:00am,Leonardo,7.85,1004.0000000000007,7050,0.1424113475177306,28.2,1.3000000000000007,29.5,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2023-12-13 00:00:00,4:45am,Gustavo,7.87,1501.9999999999989,8025,0.18716510903426778,32.1,1.8999999999999986,34,,2023-12-11 00:00:00,Leonardo,7.82,1253.0000000000011,7900,0.158607594936709,31.6,1.6000000000000014,33.2,,,,,,,,,,,,,,,,,,
2023-12-13 00:00:00,4:45am,Leonardo,7.87,1418.9999999999975,8050.000000000001,0.1762732919254655,32.2,1.7999999999999972,34,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2023-12-14 00:00:00,05:10am,Leonardo,7.86,1086.9999999999989,7325,0.1483959044368599,29.3,1.3999999999999986,30.7,,2023-12-12 00:00:00,Leonardo,7.85,1170,8650,0.1352601156069364,34.6,1.5,36.1,,,,,,,,,,,,,,,,,,
2023-12-14 00:00:00,05:10am,Leonardo,7.85,1253.0000000000011,8725,0.14361031518624656,34.9,1.6000000000000014,36.5,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2023-12-15 00:00:00,05:30:00,Gustavo,7.86,1418.9999999999975,9250,0.15340540540540515,37,1.7999999999999972,38.8,,2023-12-13 00:00:00,Gustavo,7.91,1253.0000000000011,8650,0.1448554913294799,34.6,1.6000000000000014,36.2,,,,,,,,,,,,,,,,,,
2023-12-15 00:00:00,05:30:00,Gustavo,7.89,1170,9075,0.12892561983471074,36.3,1.5,37.8,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2023-12-16 00:00:00,05:30:00,Gustavo,7.94,1501.9999999999989,9125,0.16460273972602726,36.5,1.8999999999999986,38.4,,2023-12-14 00:00:00,Leonardo,7.88,1336.0000000000023,8325,0.16048048048048075,33.3,1.7000000000000028,35,,,,,,,,,,,,,,,,,,
2023-12-16 00:00:00,06:00:00,Gustavo,7.84,1585,9875,0.16050632911392404,39.5,2.0,41.5,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2023-12-17 00:00:00,06:00:00,Gustavo,7.91,1419.0000000000036,10100,0.14049504950495084,40.4,1.8000000000000043,42.2,,2023-12-15 00:00:00,Gustavo,7.98,1501.9999999999989,9775,0.15365728900255743,39.1,1.8999999999999986,41,,,,,,,,,,,,,,,,,,
2023-12-18 00:00:00,05:00:00,Gustavo,8,1668.0000000000011,9275,0.17983827493261467,37.1,2.1000000000000014,39.2,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2023-12-18 00:00:00,05:30:00,Gustavo,7.98,1585,9275,0.17088948787061994,37.1,2.0,39.1,,2023-12-16 00:00:00,Gustavo,7.89,1170,9775,0.119693094629156,39.1,1.5,40.6,,,,,,,,,,,,,,,,,,
2023-12-19 00:00:00,05:30am,Agustín,7.65,1751.0000000000023,8475,0.20660766961651944,33.9,2.200000000000003,36.1,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2023-12-19 00:00:00,05:30am,Agustín,7.72,1253.0000000000011,7425,0.1687542087542089,29.7,1.6000000000000014,31.3,,2023-12-17 00:00:00,Gustavo,7.89,1585,10150,0.15615763546798028,40.6,2.0,42.6,,,,,,,,,,,,,,,,,,
2023-12-20 00:00:00,05:15am,Agustín,7.71,1336.0000000000023,8125,0.16443076923076952,32.5,1.7000000000000028,34.2,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2023-12-20 00:00:00,05:15am,Agustín,7.75,1668.0000000000011,8400,0.1985714285714287,33.6,2.1000000000000014,35.7,,2023-12-18 00:00:00,Gustavo,7.91,1501.9999999999989,9125,0.16460273972602726,36.5,1.8999999999999986,38.4,,,,,,,,,,,,,,,,,,
2023-12-21 00:00:00,05:30:00,Gustavo,7.56,1585,8375,0.18925373134328358,33.5,2.0,35.5,,,,,-75,0,,,0.0,,05:51am,,,,,,,,,,,,,,,,,
2023-12-21 00:00:00,06:00:00,Gustavo,7.67,1585,9125,0.1736986301369863,36.5,2.0,38.5,,2023-12-19 00:00:00,Agustín,7.75,1668.0000000000011,8200,0.2034146341463416,32.8,2.1000000000000014,34.9,,,,,,,,,,,,,,,,,,
2023-12-22 00:00:00,05:10:00,Gustavo,7.53,1501.9999999999989,9350,0.16064171122994642,37.4,1.8999999999999986,39.3,,,,,-75,0,,,0.0,,05:33am,,,,,,,,,,,,,,,,,
2023-12-22 00:00:00,05:30:00,Gustavo,7.61,1668.0000000000011,8450,0.19739644970414214,33.8,2.1000000000000014,35.9,,2023-12-20 00:00:00,Agustín,7.78,1335.9999999999966,9400,0.1421276595744677,37.6,1.6999999999999957,39.3,,,,,,,,,,,,,,,,,,
2023-12-23 00:00:00,05:30am,Gustavo,7.78,1668.0000000000011,9075,0.18380165289256212,36.3,2.1000000000000014,38.4,,,,,-75,0,,,0.0,,05:00am,,,,,,,,,,,,,,,,,
2023-12-23 00:00:00,06:00am,Gustavo,7.65,1585,8475,0.18702064896755163,33.9,2.0,35.9,,2023-12-21 00:00:00,Gustavo,7.63,1585,8675,0.18270893371757926,34.7,2.0,36.7,,,,,,,,,,,,,,,,,,
2023-12-24 00:00:00,05:30am,Gustavo,7.56,1585,8800,0.18011363636363636,35.2,2.0,37.2,,,,,-75,0,,,0.0,,6:00am,,,,,,,,,,,,,,,,,
2023-12-24 00:00:00,06:00am,Gustavo,7.67,1585,8800,0.18011363636363636,35.2,2.0,37.2,,2023-12-22 00:00:00,Gustavo,7.72,1585,9725,0.16298200514138816,38.9,2.0,40.9,5:00am,,,,,,,,,,,,,,,,,
2023-12-25 00:00:00,05:30am,Gustavo,7.58,1585,9000,0.1761111111111111,36,2.0,38,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2023-12-25 00:00:00,06:00am,Gustavo,7.76,1751.0000000000023,8625,0.20301449275362346,34.5,2.200000000000003,36.7,,2023-12-23 00:00:00,Gustavo,7.51,1585,9100,0.17417582417582417,36.4,2.0,38.4,,,,,,,,,,,,,,,,,,
2023-12-26 00:00:00,05:20am,Gustavo,7.51,1585,8900,0.17808988764044945,35.6,2.0,37.6,,,,,-75,0,,,0.0,,05:00am,,,,,,,,,,,,,,,,,
2023-12-26 00:00:00,05:45am,Gustavo,7.6,1501.9999999999989,8875,0.1692394366197182,35.5,1.8999999999999986,37.4,,2023-12-24 00:00:00,Gustavo,7.64,1585,9425,0.16816976127320954,37.7,2.0,39.7,,,,,,,,,,,,,,,,,,
2023-12-27 00:00:00,05:13am,Agustín,7.67,1419.0000000000036,7725,0.18368932038834998,30.9,1.8000000000000043,32.7,,,,,-75,0,,,0.0,,05:00am,,,,,,,,,,,,,,,,,
2023-12-27 00:00:00,05:13am,Agustín,7.71,1501.9999999999989,8250,0.18206060606060592,33,1.8999999999999986,34.9,,2023-12-25 00:00:00,Gustavo,7.62,1585,9125,0.1736986301369863,36.5,2.0,38.5,,,,,,,,,,,,,,,,,,
2023-12-28 00:00:00,05:15am,Agustín,7.6,1335.9999999999966,8300,0.16096385542168634,33.2,1.6999999999999957,34.9,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2023-12-28 00:00:00,05:15am,Agustín,7.71,1501.9999999999989,8775,0.17116809116809104,35.1,1.8999999999999986,37,,2023-12-26 00:00:00,Gustavo,7.71,1501.9999999999989,9100,0.16505494505494492,36.4,1.8999999999999986,38.3,,,,,,,,,,,,,,,,,,
2023-12-29 00:00:00,05:18am,Agustín,7.66,1419.0000000000036,7850,0.18076433121019156,31.4,1.8000000000000043,33.2,,,,,-75,0,,,0.0,,05:36am,,,,,,,,,,,,,,,,,
2023-12-30 00:00:00,05:20am,Agustín,7.61,838.0000000000011,7100,0.11802816901408467,28.4,1.1000000000000014,29.5,,2023-12-27 00:00:00,Agustín,7.75,1170,8975,0.13036211699164346,35.9,1.5,37.4,,,,,,,,,,,,,,,,,,
2023-12-30 00:00:00,05:20am,Agustín,7.73,921.0000000000024,5600,0.16446428571428615,22.4,1.2000000000000028,23.6,,,,,-75,0,,,0.0,,05:35am,,,,,,,,,,,,,,,,,
2023-12-30 00:00:00,05:20am,Agustín,7.71,1834.0000000000005,7075,0.25922261484098946,28.3,2.3000000000000007,30.6,,2023-12-28 00:00:00,Agustín,7.75,1086.9999999999989,8175.000000000001,0.13296636085626895,32.7,1.3999999999999986,34.1,,,,,,,,,,,,,,,,,,
2023-12-31 00:00:00,05:17am,Agustín,7.6,1336.0000000000023,8074.999999999999,0.16544891640866904,32.3,1.7000000000000028,34,,,,,-75,0,,,0.0,,05:40am,,,,,,,,,,,,,,,,,
2023-12-31 00:00:00,05:17am,Agustín,7.67,1668.0000000000011,8275,0.2015709969788521,33.1,2.1000000000000014,35.2,,2023-12-29 00:00:00,Agustín,7.71,1336.0000000000023,8350,0.16000000000000028,33.4,1.7000000000000028,35.1,,,,,,,,,,,,,,,,,,
2024-01-01 00:00:00,05:20am,Agustín,7.62,1419.0000000000036,8325,0.17045045045045087,33.3,1.8000000000000043,35.1,,,,,-75,0,,,0.0,,05:41am,,,,,,,,,,,,,,,,,
2024-01-01 00:00:00,05:20am,Agustín,7.7,1418.9999999999975,8525,0.16645161290322552,34.1,1.7999999999999972,35.9,,2023-12-30 00:00:00,Agustín,7.75,672.0000000000018,7300,0.0920547945205482,29.2,0.9000000000000021,30.1,,,,,,,,,,,,,,,,,,
2024-01-02 00:00:00,05:20am,Leonardo,7.53,1335.9999999999993,7375,0.18115254237288125,29.5,1.6999999999999993,31.2,,,,,-75,0,,,0.0,,05:45am,,,,,,,,,,,,,,,,,
2024-01-03 00:00:00,05:13am,Leonardo,7.46,1335.9999999999993,7375,0.18115254237288125,29.5,1.6999999999999993,31.2,,2023-12-31 00:00:00,Agustín,7.71,1336.0000000000023,8475,0.15764011799410058,33.9,1.7000000000000028,35.6,,,,,,,,,,,,,,,,,,
2024-01-03 00:00:00,05:15am,Leonardo,7.54,1335.9999999999993,7825,0.17073482428115008,31.3,1.6999999999999993,33,,,,,-75,0,,,0.0,,05:39am,,,,,,,,,,,,,,,,,
2024-01-04 00:00:00,05:15am,Leonardo,7.52,1501.9999999999989,7875,0.19073015873015858,31.5,1.8999999999999986,33.4,,2024-01-01 00:00:00,Agustín,7.75,2248.9999999999973,8775,0.25629629629629597,35.1,2.799999999999997,37.9,,,,,,,,,,,,,,,,,,
2024-01-04 00:00:00,05:18am,Leonardo,7.53,1419.0000000000005,7500,0.18920000000000006,30,1.8000000000000007,31.8,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-01-05 00:00:00,05:13am,Leonardo,7.74,1086.9999999999989,6775,0.16044280442804412,27.1,1.3999999999999986,28.5,,2024-01-02 00:00:00,Leonardo,7.56,1585,8400,0.1886904761904762,33.6,2.0,35.6,,,,,,,,,,,,,,,,,,
2024-01-05 00:00:00,05:13am,Leonardo,7.69,1170,7500,0.156,30,1.5,31.5,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-01-06 00:00:00,05:30am,Leonardo,7.59,1335.9999999999993,7325,0.18238907849829342,29.3,1.6999999999999993,31,,2024-01-03 00:00:00,Leonardo,7.66,1502.0000000000018,7700,0.1950649350649353,30.8,1.9000000000000021,32.7,,,,,,,,,,,,,,,,,,
2024-01-06 00:00:00,06:00am,Leonardo,7.53,1419.0000000000005,7500,0.18920000000000006,30,1.8000000000000007,31.8,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-01-07 00:00:00,05:17am,Leonardo,7.59,1418.9999999999975,7625,0.18609836065573737,30.5,1.7999999999999972,32.3,,2024-01-04 00:00:00,Leonardo,7.73,1170.000000000003,7925,0.14763406940063128,31.7,1.5000000000000036,33.2,,,,,,,,,,,,,,,,,,
2024-01-07 00:00:00,05:17am,Leonardo,7.53,1335.9999999999993,7375,0.18115254237288125,29.5,1.6999999999999993,31.2,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-01-08 00:00:00,05:47am,Cristián,7.98,1502.0000000000018,7800,0.1925641025641028,31.2,1.9000000000000021,33.1,,2024-01-05 00:00:00,Leonardo,7.55,1004.0000000000007,6875,0.14603636363636374,27.5,1.3000000000000007,28.8,,,,,,,,,,,,,,,,,,
2024-01-08 00:00:00,05:47am,Cristián,7.97,1584.999999999997,7825,0.2025559105431306,31.3,1.9999999999999964,33.3,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-01-09 00:00:00,06:00am,Cristián,7.97,1501.9999999999989,7525,0.19960132890365434,30.1,1.8999999999999986,32,,2024-01-06 00:00:00,Leonardo,7.63,1253.0000000000011,7625,0.16432786885245917,30.5,1.6000000000000014,32.1,,,,,,,,,,,,,,,,,,
2024-01-09 00:00:00,06:00am,Cristián,7.99,1419.0000000000005,7325,0.1937201365187714,29.3,1.8000000000000007,31.1,,,,7.6,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-01-10 00:00:00,06:00am,Cristián,7.93,1335.9999999999993,7125,0.18750877192982446,28.5,1.6999999999999993,30.2,,2024-01-07 00:00:00,Leonardo,7.62,1086.9999999999989,7075,0.15363957597173128,28.3,1.3999999999999986,29.7,,,,,,,,,,,,,,,,,,
2024-01-10 00:00:00,06:00am,Cristián,7.97,1335.9999999999993,7450,0.1793288590604026,29.8,1.6999999999999993,31.5,,,,,-75,0,,,0.0,,05:52am,,,,,,,,,,,,,,,,,
2024-01-11 00:00:00,06:00am,Cristián,7.99,1335.9999999999993,7125,0.18750877192982446,28.5,1.6999999999999993,30.2,,2024-01-08 00:00:00,Cristián,7.99,1253.0000000000011,8074.999999999999,0.15517027863777105,32.3,1.6000000000000014,33.9,,,,,,,,,,,,,,,,,,
2024-01-11 00:00:00,06:00am,Cristián,7.98,1335.9999999999993,7175,0.1862020905923344,28.7,1.6999999999999993,30.4,,,,7.99,-75,0,,,0.0,,06:00am,,,,,,,,,,,,,,,,,
2024-01-12 00:00:00,06:00am,Cristián,8.01,1335.9999999999993,7050,0.18950354609929068,28.2,1.6999999999999993,29.9,,2024-01-09 00:00:00,Cristián,8.01,1253.0000000000011,7475,0.16762541806020081,29.9,1.6000000000000014,31.5,,,,,,,,,,,,,,,,,,
2024-01-12 00:00:00,06:00am,Cristián,7.99,1335.9999999999993,7250,0.18427586206896543,29,1.6999999999999993,30.7,,,,,-75,0,,,0.0,,06:00am,,,,,,,,,,,,,,,,,
2024-01-13 00:00:00,05:55am,Cristián,7.91,1336.0000000000023,7225,0.18491349480968888,28.9,1.7000000000000028,30.6,,2024-01-10 00:00:00,Cristián,8,1336.0000000000023,7625,0.17521311475409865,30.5,1.7000000000000028,32.2,,,,,,,,,,,,,,,,,,
2024-01-13 00:00:00,05:55am,Cristián,7.92,1419.0000000000005,7125,0.19915789473684217,28.5,1.8000000000000007,30.3,,,,,-75,0,,,0.0,,06:00am,,,,,,,,,,,,,,,,,
,,,,-75,0,,,0.0,,,2024-01-11 00:00:00,Cristián,8.2,1502.0000000000018,7700,0.1950649350649353,30.8,1.9000000000000021,32.7,,,,,,,,,,,,,,,,,,
,,,,-75,0,,,0.0,,,,,,-75,0,,,0.0,,06:00am,,,,,,,,,,,,,,,,,
2024-01-14 00:00:00,05:30am,Gustavo,7.62,1418.9999999999975,8050.000000000001,0.1762732919254655,32.2,1.7999999999999972,34,,2024-01-12 00:00:00,Cristián,8.7,1336.0000000000023,7725,0.17294498381877052,30.9,1.7000000000000028,32.6,,,,,,,,,,,,,,,,,,
2024-01-14 00:00:00,06:00am,Gustavo,7.67,1253.0000000000011,7475,0.16762541806020081,29.9,1.6000000000000014,31.5,,,,,-75,0,,,0.0,,05:55am,,,,,,,,,,,,,,,,,
2024-01-15 00:00:00,05:30am,Gustavo,7.64,1336.0000000000023,8000,0.1670000000000003,32,1.7000000000000028,33.7,,2024-01-13 00:00:00,Cristián,7.87,1170,7650,0.15294117647058825,30.6,1.5,32.1,,,,,,,,,,,,,,,,,,
2024-01-15 00:00:00,06:00am,Gustavo,7.72,1335.9999999999966,8050.000000000001,0.1659627329192542,32.2,1.6999999999999957,33.9,,1900-01-14 00:00:00,,,-75,0,,,0.0,,05:00am,,,,,,,,,,,,,,,,,
2024-01-16 00:00:00,08:14:00,Andres,7.89,1833.9999999999977,7500,0.24453333333333302,30,2.299999999999997,32.3,,2024-01-14 00:00:00,Gustavo,7.69,1418.9999999999975,8425,0.1684272997032638,33.7,1.7999999999999972,35.5,,,,,,,,,,,,,,,,,,
2024-01-16 00:00:00,08:14:00,Andres,7.68,1170,8375,0.13970149253731343,33.5,1.5,35,,,,,-75,0,,,0.0,,05:00am,,,,,,,,,,,,,,,,,
2024-01-17 00:00:00,05:30am,Gustavo,7.57,1170,7850,0.14904458598726114,31.4,1.5,32.9,,2024-01-15 00:00:00,Gustavo,7.61,1336.0000000000023,8375,0.15952238805970176,33.5,1.7000000000000028,35.2,,,,,,,,,,,,,,,,,,
2024-01-17 00:00:00,06:00am,Gustavo,7.68,1253.0000000000011,8025,0.15613707165109048,32.1,1.6000000000000014,33.7,,,,,-75,0,,,0.0,,08:17am,,,,,,,,,,,,,,,,,
2024-01-18 00:00:00,05:30am,Gustavo,7.57,1170,7350,0.15918367346938775,29.4,1.5,30.9,,2024-01-16 00:00:00,Andres,7.73,1585,8500,0.1864705882352941,34,2.0,36,,,,,,,,,,,,,,,,,,
2024-01-18 00:00:00,06:00am,Gustavo,7.59,1335.9999999999993,7325,0.18238907849829342,29.3,1.6999999999999993,31,,,,,-75,0,,,0.0,,05:00am,,,,,,,,,,,,,,,,,
